,time,latitude,longitude,elevation
4434,2019-09-14 19:42:40+00:00,21.96041163057089,-159.48568493127823,307.79998779296875
4435,2019-09-14 19:42:41+00:00,21.960409954190254,-159.48569549247622,308.20001220703125
4436,2019-09-14 19:42:42+00:00,21.960412049666047,-159.48571192100644,308.3999938964844
4437,2019-09-14 19:42:43+00:00,21.960411462932825,-159.48572306893766,308.79998779296875
4438,2019-09-14 19:42:44+00:00,21.960410121828318,-159.48573723435402,309.0
4439,2019-09-14 19:42:45+00:00,21.96040341630578,-159.48575634509325,309.3999938964844
4440,2019-09-14 19:42:46+00:00,21.96039805188775,-159.4857783894986,309.79998779296875
4441,2019-09-14 19:42:47+00:00,21.96038723923266,-159.48579599149525,310.0
4442,2019-09-14 19:42:48+00:00,21.96037843823433,-159.4858104083687,310.20001220703125
4443,2019-09-14 19:42:49+00:00,21.960367877036333,-159.485824406147,310.20001220703125
4444,2019-09-14 19:42:50+00:00,21.96036033332348,-159.4858384039253,310.3999938964844
4445,2019-09-14 19:42:51+00:00,21.96035312488675,-159.48584963567555,310.3999938964844
4446,2019-09-14 19:42:52+00:00,21.9603453297168,-159.48586128652096,310.3999938964844
4447,2019-09-14 19:42:53+00:00,21.960342228412628,-159.48587587103248,310.6000061035156
4448,2019-09-14 19:42:54+00:00,21.960341976955533,-159.48588416911662,310.79998779296875
4449,2019-09-14 19:42:55+00:00,21.960342647507787,-159.48589439503849,311.0
4450,2019-09-14 19:42:56+00:00,21.96034323424101,-159.48590252548456,311.20001220703125
4451,2019-09-14 19:42:57+00:00,21.96033786982298,-159.48590805754066,311.20001220703125
4452,2019-09-14 19:42:58+00:00,21.960336193442345,-159.48591803200543,311.20001220703125
4453,2019-09-14 19:42:59+00:00,21.960334768518806,-159.4859269168228,311.20001220703125
4454,2019-09-14 19:43:00+00:00,21.960330409929156,-159.4859399087727,311.3999938964844
4455,2019-09-14 19:43:01+00:00,21.96033015847206,-159.4859425071627,311.3999938964844
4456,2019-09-14 19:43:02+00:00,21.960326889529824,-159.48593982495368,311.3999938964844
4457,2019-09-14 19:43:03+00:00,21.960323872044683,-159.48593571782112,311.20001220703125
4458,2019-09-14 19:43:04+00:00,21.96032429113984,-159.48593546636403,311.20001220703125
4459,2019-09-14 19:43:05+00:00,21.960313143208623,-159.48593999259174,311.20001220703125
4460,2019-09-14 19:43:06+00:00,21.9603056833148,-159.48593890294433,311.20001220703125
4461,2019-09-14 19:43:07+00:00,21.96028078906238,-159.48594585992396,310.79998779296875
4462,2019-09-14 19:43:08+00:00,21.960276095196605,-159.48594896122813,310.79998779296875
4463,2019-09-14 19:43:09+00:00,21.960282046347857,-159.48595491237938,311.0
4464,2019-09-14 19:43:10+00:00,21.960274502635002,-159.48595792986453,311.0
4465,2019-09-14 19:43:11+00:00,21.960262767970562,-159.48595927096903,310.79998779296875
4466,2019-09-14 19:43:12+00:00,21.960258074104786,-159.4859607797116,310.79998779296875
4467,2019-09-14 19:43:13+00:00,21.96025195531547,-159.48596430011094,310.6000061035156
4468,2019-09-14 19:43:14+00:00,21.960247177630663,-159.48597033508122,310.6000061035156
4469,2019-09-14 19:43:15+00:00,21.960243238136172,-159.48597628623247,310.79998779296875
4470,2019-09-14 19:43:16+00:00,21.960234940052032,-159.48598382994533,310.79998779296875
4471,2019-09-14 19:43:17+00:00,21.960229743272066,-159.48598081246018,310.6000061035156
4472,2019-09-14 19:43:18+00:00,21.960220774635673,-159.48599028401077,310.6000061035156
4473,2019-09-14 19:43:19+00:00,21.960212057456374,-159.48599187657237,310.3999938964844
4474,2019-09-14 19:43:20+00:00,21.96020652540028,-159.48599422350526,310.3999938964844
4475,2019-09-14 19:43:21+00:00,21.96020007133484,-159.48599581606686,310.20001220703125
4476,2019-09-14 19:43:22+00:00,21.960196550935507,-159.48599740862846,310.20001220703125
4477,2019-09-14 19:43:23+00:00,21.96019227616489,-159.48600084520876,310.20001220703125
4478,2019-09-14 19:43:24+00:00,21.960188588127494,-159.48600185103714,310.20001220703125
4479,2019-09-14 19:43:25+00:00,21.96017869748175,-159.48600763455033,310.20001220703125
4480,2019-09-14 19:43:26+00:00,21.96016830392182,-159.48601526208222,310.0
4481,2019-09-14 19:43:27+00:00,21.96016293950379,-159.48602003976703,310.0
4482,2019-09-14 19:43:28+00:00,21.960158245638013,-159.48603219352663,310.20001220703125
4483,2019-09-14 19:43:29+00:00,21.960154306143522,-159.4860453531146,310.3999938964844
4484,2019-09-14 19:43:30+00:00,21.9601468462497,-159.4860527291894,310.3999938964844
4485,2019-09-14 19:43:31+00:00,21.96014148183167,-159.48604753240943,310.20001220703125
4486,2019-09-14 19:43:32+00:00,21.960132932290435,-159.48604124598205,310.0
4487,2019-09-14 19:43:33+00:00,21.96012932807207,-159.48603646829724,309.79998779296875
4488,2019-09-14 19:43:34+00:00,21.960119772702456,-159.48603278025985,309.3999938964844
4489,2019-09-14 19:43:35+00:00,21.960105104371905,-159.48603487573564,308.79998779296875
4490,2019-09-14 19:43:36+00:00,21.960091441869736,-159.48603789322078,308.20001220703125
4491,2019-09-14 19:43:37+00:00,21.96007216349244,-159.48604233562946,307.3999938964844
4492,2019-09-14 19:43:38+00:00,21.96005112491548,-159.48605054989457,306.6000061035156
4493,2019-09-14 19:43:39+00:00,21.96003402583301,-159.4860582612455,306.0
4494,2019-09-14 19:43:40+00:00,21.960035283118486,-159.48606287129223,306.20001220703125
4495,2019-09-14 19:43:41+00:00,21.96003888733685,-159.4860664755106,306.3999938964844
4496,2019-09-14 19:43:42+00:00,21.96003586985171,-159.4860744383186,306.3999938964844
4497,2019-09-14 19:43:43+00:00,21.96003251709044,-159.48607929982245,306.3999938964844
4498,2019-09-14 19:43:44+00:00,21.960025057196617,-159.48608885519207,306.20001220703125
4499,2019-09-14 19:43:45+00:00,21.96002170443535,-159.48609128594398,306.20001220703125
4500,2019-09-14 19:43:46+00:00,21.960020530968904,-159.48609136976302,306.0
4501,2019-09-14 19:43:47+00:00,21.959985913708806,-159.48609639890492,304.6000061035156
4502,2019-09-14 19:43:48+00:00,21.959978118538857,-159.48609799146652,304.3999938964844
4503,2019-09-14 19:43:49+00:00,21.95996948517859,-159.48609983548522,304.0
4504,2019-09-14 19:43:50+00:00,21.959963869303465,-159.48610645718873,304.0
4505,2019-09-14 19:43:51+00:00,21.959956577047706,-159.4861090555787,303.6000061035156
4506,2019-09-14 19:43:52+00:00,21.959940567612648,-159.48610461317003,302.79998779296875
4507,2019-09-14 19:43:53+00:00,21.959927240386605,-159.4861040264368,302.20001220703125
4508,2019-09-14 19:43:54+00:00,21.9599274918437,-159.48610067367554,302.20001220703125
4509,2019-09-14 19:43:55+00:00,21.959919445216656,-159.48609455488622,301.79998779296875
4510,2019-09-14 19:43:56+00:00,21.959908129647374,-159.48608675971627,301.20001220703125
4511,2019-09-14 19:43:57+00:00,21.95989823900163,-159.4860815629363,300.6000061035156
4512,2019-09-14 19:43:58+00:00,21.959890192374587,-159.4860767852515,300.20001220703125
4513,2019-09-14 19:43:59+00:00,21.95988206192851,-159.48607326485217,299.79998779296875
4514,2019-09-14 19:44:00+00:00,21.95985565893352,-159.48607988655567,299.0
4515,2019-09-14 19:44:01+00:00,21.959853982552886,-159.48607955127954,298.79998779296875
4516,2019-09-14 19:44:02+00:00,21.95984736084938,-159.48608717881143,298.6000061035156
4517,2019-09-14 19:44:03+00:00,21.959852557629347,-159.48608751408756,298.79998779296875
4518,2019-09-14 19:44:04+00:00,21.959834368899465,-159.4860894419253,298.20001220703125
4519,2019-09-14 19:44:05+00:00,21.95981500670314,-159.4860905315727,297.6000061035156
4520,2019-09-14 19:44:06+00:00,21.95979606360197,-159.4860910344869,296.79998779296875
4521,2019-09-14 19:44:07+00:00,21.95979011245072,-159.48608349077404,296.6000061035156
4522,2019-09-14 19:44:08+00:00,21.959784412756562,-159.48607636615634,296.3999938964844
4523,2019-09-14 19:44:09+00:00,21.959773683920503,-159.48606471531093,295.79998779296875
4524,2019-09-14 19:44:10+00:00,21.959765134379268,-159.48606236837804,295.3999938964844
4525,2019-09-14 19:44:11+00:00,21.959757255390286,-159.48605968616903,295.20001220703125
4526,2019-09-14 19:44:12+00:00,21.959747280925512,-159.48605700396,294.79998779296875
4527,2019-09-14 19:44:13+00:00,21.959750466048717,-159.48603990487754,294.6000061035156
4528,2019-09-14 19:44:14+00:00,21.9597599375993,-159.48603085242212,295.0
4529,2019-09-14 19:44:15+00:00,21.959758596494794,-159.4860098976642,294.6000061035156
4530,2019-09-14 19:44:16+00:00,21.959765469655395,-159.4859850872308,294.6000061035156
4531,2019-09-14 19:44:17+00:00,21.959781982004642,-159.48596321046352,295.0
4532,2019-09-14 19:44:18+00:00,21.959791285917163,-159.48594636283815,295.20001220703125
4533,2019-09-14 19:44:19+00:00,21.959797404706478,-159.48592993430793,295.20001220703125
4534,2019-09-14 19:44:20+00:00,21.95980972610414,-159.48591576889157,295.3999938964844
4535,2019-09-14 19:44:21+00:00,21.959810564294457,-159.48589959181845,295.3999938964844
4536,2019-09-14 19:44:22+00:00,21.95981550961733,-159.48588341474533,295.3999938964844
4537,2019-09-14 19:44:23+00:00,21.95981844328344,-159.48586966842413,295.3999938964844
4538,2019-09-14 19:44:24+00:00,21.959819197654724,-159.4858503062278,295.0
4539,2019-09-14 19:44:25+00:00,21.959818275645375,-159.48583303950727,294.79998779296875
4540,2019-09-14 19:44:26+00:00,21.959819868206978,-159.48581661097705,294.6000061035156
4541,2019-09-14 19:44:27+00:00,21.959826238453388,-159.4857895374298,294.3999938964844
4542,2019-09-14 19:44:28+00:00,21.959836212918162,-159.48576397262514,294.6000061035156
4543,2019-09-14 19:44:29+00:00,21.959844762459397,-159.48574494570494,294.6000061035156
4544,2019-09-14 19:44:30+00:00,21.95985079742968,-159.48572801426053,294.6000061035156
4545,2019-09-14 19:44:31+00:00,21.95985373109579,-159.4857043772936,294.3999938964844
4546,2019-09-14 19:44:32+00:00,21.95986093953252,-159.48568744584918,294.3999938964844
4547,2019-09-14 19:44:33+00:00,21.959875775501132,-159.48567168787122,294.6000061035156
4548,2019-09-14 19:44:34+00:00,21.959882900118828,-159.48565433733165,294.6000061035156
4549,2019-09-14 19:44:35+00:00,21.959892120212317,-159.48563866317272,294.79998779296875
4550,2019-09-14 19:44:36+00:00,21.959895808249712,-159.48562676087022,294.79998779296875
4551,2019-09-14 19:44:37+00:00,21.95989186875522,-159.48560471646488,294.20001220703125
4552,2019-09-14 19:44:38+00:00,21.959890443831682,-159.48558619245887,294.0
4553,2019-09-14 19:44:39+00:00,21.959890108555555,-159.48557035066187,293.79998779296875
4554,2019-09-14 19:44:40+00:00,21.959889270365238,-159.48555702343583,293.3999938964844
4555,2019-09-14 19:44:41+00:00,21.959884827956557,-159.4855489768088,293.20001220703125
4556,2019-09-14 19:44:42+00:00,21.959879882633686,-159.48554051108658,292.79998779296875
4557,2019-09-14 19:44:43+00:00,21.959877451881766,-159.4855326320976,292.6000061035156
4558,2019-09-14 19:44:44+00:00,21.959874853491783,-159.48551620356739,292.0
4559,2019-09-14 19:44:45+00:00,21.9598722551018,-159.48550706729293,291.79998779296875
4560,2019-09-14 19:44:46+00:00,21.9598756916821,-159.48549700900912,291.6000061035156
4561,2019-09-14 19:44:47+00:00,21.959881642833352,-159.48549566790462,291.79998779296875
4562,2019-09-14 19:44:48+00:00,21.95988005027175,-159.48549675755203,291.79998779296875
4563,2019-09-14 19:44:49+00:00,21.95988013409078,-159.48549784719944,291.79998779296875
4564,2019-09-14 19:44:50+00:00,21.959878457710147,-159.48549566790462,291.79998779296875
4565,2019-09-14 19:44:51+00:00,21.95987267419696,-159.48549365624785,291.3999938964844
